FileName,TranscriptionNuance
./data\9141504298560000251_Charles.wav,Bon là je me fais agresser par mes enfants pis ils ont raison je suis allée commander de quoi sur Internet là une goutte le matin pis c'est miraculeux tu dois tu dois avoir c'est ça c'est annoncé je sais pas combien d'fois sur Facebook là en tout cas c'est une petite bouteille d'huile là voyons c'est quoi le nom là anyways y'avait un spécial si t'achetais une petite bouteille t'en avais une gratis pour 51 et 95 OK fait que là ben j'achète une bouteille j'ai coché y'avait plusieurs là tu peux en acheter une 23456 j'ai coché la première une on va laisser fait que là là j'ai reçu un e-mail pis là ils marquent customer number of bla-bla product six Bottles of hemp oil ça s'appelle hemp oil mais ça sur ma carte là ben c'est sûr que je leur ai donné le ma carte de crédit payer par carte de crédit pis là ben j'ai vu que pour ben premièrement j'ai jamais commandé six bouteilles là
./data\9141504298560000251_NaimaF.wav,Bon là je me fais agresser par mes enfants pis ils ont raison je suis allée commander de quoi sur Internet là une goutte le matin pis c'est miraculeux toi tu vois avoir vu ça c'est annoncé je sais pas combien de fois sur Facebook là c'est une petite bouteille d'huile là voyons c'est quoi le nom là anyway là y avait un spécial si j'achetais si t'achetais une petite bouteille tu en avais une gratis pour 51 et 95 OK c'est que j'ai acheté la petite bouteille j'ai coché y'avait plusieurs là tu pouvais en acheté une 23456 j'ai coché la première une on va l'essayer fait que là ben là j'ai reçu un e-mail pis là il marque number products si si six Bottles of oil ça s'appelle hemp oil mais sur ma carte là dedans c'est sûr je leur ai donné ma carte de crédit payer par carte de crédit pis là j'ai vu que ben premièrement j'ai jamais commandé six bouteilles là
./data\9141513515680000251_AwaS.wav,OK j'ai fait une ouverture de compte épargne comme je suis nouveau à BNC j'ai reçu un mail mais je ne sais pas quel sont les conditions de l'ouverture si c'est payant parce que quand je quand j'ai ouvert le compte le monsieur y m'avait dit que je sais pas que il y avait des conditions pour les nouveaux arrivants bla-bla-bla
./data\9141513515680000251_Charles.wav,OK j'ai fait une ouverture de compte épargne comme je suis nouveau à BNC j'ai reçu un mail mais je ne sais pas quel sont les conditions d'ouverture si c'est payant parce que quand je quand j'ai ouvert le compte le monsieur y m'avait dit que je sais pas qu'il y avait des conditions pour les nouveaux arrivants bla-bla-bla
./data\9141513515680000251_NajatS.wav,OK j'ai fait une ouverture de compte épargne comme je suis nouveau à BNC j'ai reçu un mail mais je ne sais pas quel sont les conditions d'ouverture si c'est payant parce que quand je quand j'ai ouvert le compte le monsieur y m'avait dit que je sais pas que y avait des conditions pour les nouveaux arrivants
./data\9141522748170000251_AwaS.wav,Oui bonjour je sais pas j'ai essayé de prendre faire transfert de l'argent de mon compte personnel pour déposer dans le compte business ça ne marche pas
./data\9141522748170000251_Charles.wav,Oui bonjour je sais pas j'ai essayé de prendre faire transfert de l'argent de mon compte personnel pour déposer dans le compte business ça marche pas
./data\9141522748170000251_NajatS.wav,Oui bonjour je sais pas j'essaie de prendre faire transfère de l'argent de mon compte personnel pour les posées dans le compte business ça marche pas
./data\9141531379500000251_Anne-Marie_1.wav,Oui dans le fond l'autre jour j'avais acheté quelque chose sur le site de Best Buy et avant-hier j'ai reçu un courriel pour dire que la transaction était annulée par la banque
./data\9141531379500000251_Charles.wav,Oui dans le fond l'autre jour j'avais acheté quelque chose sur le site de Best Buy et avant hier j'ai reçu un courriel pour dire que la transaction était annulée par la banque
./data\9141531379500000251_rima.wav,Oui dans le fond l'autre jour j'avais acheté à quelque chose sur le site de Best Buy et avant-hier j'ai reçu un courriel pour dire que la transaction est annulée par la banque
./data\9141539777360000251_AwaS.wav,Oui je voudrais bien savoir qu'est-ce qui se passe je sais avoir de l'information sur l'information Thomas ici pis quand j'arrive pour avoir des informations sur mon compte épargne je suis pas capable de l'avoir l'option
./data\9141539777360000251_Charles.wav,Oui je voudrais bien savoir qu'est-ce qui se passe j'essaie d'avoir de l'information sur l'information automatisé pis quand j'arrive pour avoir les informations sur mon compte épargne je suis pas capable de l'avoir l'option
./data\9141539777360000251_Natalia.wav,Oui je voudrais bien savoir qu'est-ce qui se passe j'essaie d'avoir de l'information sur les formations Tomatis et pis quand j'arrive pour avoir les informations sur mon compte épargne je suis pas capable de l'avoir l'option
./data\9141547374300000251_AwaS.wav,Alors je veux rentrer je veux ajouter une nouvelle facture pis il veut pas l'accepter
./data\9141547374300000251_Charles.wav,Alors je veux rentrer je veux ajouter une nouvelle facture pis il veut pas accepter
./data\9141547374300000251_NajatS.wav,Alors je veux rentrer je veux ajouter une nouvelle facture pis il veut pas accepter
./data\9141555284260000251_AwaS.wav,C'est parce que j'ai fait une erreur au niveau de transfert d'argent pour faire une demande pour mes REER avant le 1er mars et je l'ai demandé 2 × 3 fois comme tel et la troisième fois je voudrais l'annuler
./data\9141555284260000251_Charles.wav,C'est parce que j'ai fait une erreur niveau de transfert d'argent pour faire une demande pour mes REER avant le 1er mars et je l'ai demandé 2 × 3 fois comme tel et la troisième fois je voudrais l'annuler
./data\9141555284260000251_NajatS.wav,C'est parce que j'ai fait une erreur niveau de transfert d'argent pour faire une demande pour mes REER avant le 1er mars et je l'ai demandé 2 × 3 fois comme tel et la troisième fois je voudrais l'annuler
./data\9141557458490000251_Charles.wav,Je sais pas si je suis à bonne place hier bla-bla-bla m'ont donné un numéro de téléphone 414-413-5527 et puis c'est pas bon ce numéro là
./data\9141557458490000251_NaimaF.wav,Je sais pas si je suis à bonne place hier m'ont donné un numéro de téléphone 414-413-5527 pis c'est pas bon ce numéro là
./data\9141557458490000251_NajatS.wav,Je sais pas si je suis à la bonne place hier m'ont donné un numéro de téléphone 414-413-5527 puis c'est pas le bon numéro-là
./data\9141557694540000251_Charles.wav,Oui en fait j'ai un compte avec Desjardins mais j'aimerais l'ajouter à mes à à les comptes que je fais des virements mais j'arrive pas
./data\9141557694540000251_NajatS.wav,Oui en fait j'ai un compte avec Desjardins mais j'aimerais l'ajouter à à à les comptes que je fais des virements mais je n'arrive pas
./data\9141557694540000251_rima.wav,Oui en fait j'ai un compte avec Desjardins mais j'aimerais l'ajouter à mes à les comptes que je fais des virements mais je n'arrive pas
./data\9141565952690000251_AwaS.wav,Voilà j'ai reçu une lettre à la maison ma marge de crédit anomalie à votre à votre pour vos relevés de marge nous tenons à vous informer que nous avons corrigé une anomalie technique relativement à l'information contenue à votre pour vos relevés de marge de crédit émis janvier dernier le montant des intérêts de mai 2020 affichés dans votre relevé la marge de crédit du mois de janvier a été touchée par cette anomalie c'est quoi ça
./data\9141565952690000251_Charles.wav,Voilà j'ai reçu une lettre à la maison ma marge de crédit anomalie à votre à votre pour vos relevés de marge nous tenons à vous informer que nous avons corrigé une anomalie technique relativement à l'information contenue à votre pour vos relevés de marge de crédit mi janvier dernier le montant des intérêts de mai 2020 affichés dans votre relevé la marge de crédit du mois de janvier a été touchée par cette anomalie c'est quoi ça
./data\9141565952690000251_NajatS.wav,Voilà j'ai reçu une lettre à la maison ma marge de crédit anomalie à votre à votre pour vos relevés de marge nous tenons à vous informer que nous avons corrigé une anomalie technique relativement à l'information contenue à votre pour vos relevés de marge de crédit émis janvier dernier le montant des intérêts de mai 2020 affichés dans votre relevé la marge de crédit du mois de janvier touché par cette anomalie c'est quoi ça
./data\9141572066610000251_Anne-Marie_2.wav,En fait je voulais savoir le taux de ce prêt là il est de combien
./data\9141572066610000251_AwaS.wav,Français je voulais savoir le taux de ce prêt là il est de combien
./data\9141572066610000251_NaimaF.wav,En fait je voulais savoir le taux de ce prêt là il est de combien
./data\9141572862660000251_Anne-Marie_2.wav,J'ai deux hypothèques je voudrais ma conseillère financière à Saint-Hyacinthe dans le bas de la ville elle m'a dit d'appeler pour les renouveler pis là ça l'air compliqué là
./data\9141572862660000251_Charles.wav,J'ai deux hypothèques je voudrais ma conseillère financière à Saint-Hyacinthe dans le bas de la ville M a dit d'appeler pour les renouveler pis là ça l'air compliqué là
./data\9141572862660000251_NaimaF.wav,J'ai deux hypothèques que je voudrais ma conseillère financière à Saint-Hyacinthe dans le bas de la ville elle m'a dit d'appeler pour ce pour les renouveler pis là ça l'air compliqué là
./data\9141574354130010251_Anne-Marie_2.wav,Oui bonjour moi j'appelle concernant mon CPG il est inscrit il était date d'échéance c'est le 22 février OK puis c'est ça là j'appelais pour négocier un meilleur taux
./data\9141574354130010251_Charles.wav,Oui bonjour moi j'appelle concernant mon CPG il est inscrit il était date d'échéance c'était le 20 février OK pis c'est ça là je j'appelais pour négocier un meilleur taux
./data\9141574354130010251_NajatS.wav,Oui bonjour moi j'appelle concernant mon CPG il est inscrit il était date d'échéance c'était le 22 février OK puis c'est ça là j'l'appelais pour négocier un meilleur taux
./data\9141574455460000251_Anne-Marie_1.wav,Oui c'parce que là j'ai un avis comme de quoi que que qu'y a j'ai un placement qui est dû là pis que si d'ici 10 jours que qu'y a pas de réponse ils vont le renouveler mais moi j'veux pas je veux pas le renouveler
./data\9141574455460000251_AwaS.wav,Oui parce que là j'ai eu un avis comme de quoi que qui j'ai un placement qui est dû là pis que si d'ici 10 jours que qu'il y'a pas de réponse ils vont le renouveler mais moi je veux pas je veux pas le renouveler
./data\9141574455460000251_NaimaF.wav,Oui c'est c'est parce que la j'ai eu un avis comme de quoi que que qu'il y a j'ai un placement qui est dû là puis que si d'ici 10 jours que qu'il y'a pas de réponse ils vont le renouveler mais moi je veux pas je veux pas le renouveler
./data\9141591208530000251_Charles.wav,C'est juste un problème est-ce qu'un problème avec le site mobile parce que je suis pas capable de rien faire
./data\9141591208530000251_NajatS.wav,C'est juste un problème est ce qu'un problème avec le site mobile parce que je suis pas capable de rien faire
./data\9141606651770000251_Charles.wav,C'est une nouvelle carte que j'avais j'avais demandé parce que la présidente je l'avais bloqué j'essayais juste de faire seulement activer voilà pourquoi j'appelle
./data\9141606651770000251_NaimaF.wav,C'est une nouvelle carte que j'avais j'avais demandé parce que la précédente je l'avais bloqué j'essayais juste de faire seulement l'activer voilà pourquoi j'appelle
./data\9141607446370000251_AwaS.wav,Bon il y a quelqu'un qui bla-bla-bla ma carte de crédit
./data\9141607446370000251_NajatS.wav,Bon y'a quelqu'un qui verra dans ma carte de crédit
./data\9141608670680000251_Anne-Marie_2.wav,Bon sur ma facture du du 24 février en date du 9 février j'ai SQ les entreprises je me souviens pas qu'est-ce que c'est ça
./data\9141608670680000251_AwaS.wav,Bon sur ma facture du du 24 février en date du 9 février j'ai SQ les entreprises bla-bla-bla je me souviens pas qu'est-ce que c'est ça
./data\9141608670680000251_Charles.wav,Bon sur ma facture du du 24 février en date du 9 février j'ai SQ les entreprises bla-bla je ne me souviens pas qu'est-ce que c'est ça
./data\9141627078770000251_Anne-Marie_2.wav,Mais j'aimerais recevoir un code de sécurité que quelqu'un à utilisé ma ma carte MasterCard 925 $ et 88 et j'ai le nom où c'est dépensé l'argent c'est crédit mot
./data\9141627078770000251_Charles.wav,"Mais je viens de recevoir un code de sécurité que quelqu'un à utilisé ma carte MasterCard 925,88 $ et j'ai le nom où c'est dépensé l'argent c'est crédit Grouselle"
./data\9141627078770000251_NajatS.wav,"Mais je viens de recevoir un code de sécurité que quelqu'un à utilisé ma ma MasterCard 925,88 $ et j'ai le nom où c'est dépensé l'argent c'est crédit"
